entry_idx,exit_idx,total_pnl_atr,symbol,variant,move_atr
104545,104546,0.3553960203778954,SPY,orig,
104548,104550,0.5229232386960759,SPY,orig,
104600,104601,0.2034258158601107,SPY,orig,
104630,104631,0.2048184334620251,SPY,orig,
104633,104634,0.11363636363641338,SPY,orig,
104636,104637,0.0929203539823665,SPY,orig,
104638,104639,0.6247422680413249,SPY,orig,
104642,104643,0.26715328467151983,SPY,orig,
104644,104645,0.15271712760784778,SPY,orig,
104646,104647,0.16687344913165733,SPY,orig,
104648,104649,0.092633382280911,SPY,orig,
104650,104651,-0.049297541394999686,SPY,orig,
104652,104653,0.1512036108325135,SPY,orig,
104655,104656,-0.05961945031718156,SPY,orig,
104657,104658,0.22051951844760367,SPY,orig,
104747,104748,0.15655753386995405,SPY,orig,
104749,104750,0.6464001701544961,SPY,orig,
104786,104787,0.26267573791514326,SPY,orig,
104790,104791,0.057542733558905906,SPY,orig,
104796,104797,-0.04908785887940231,SPY,orig,
104799,104800,0.03667195907211013,SPY,orig,
104801,104802,0.25227661518998934,SPY,orig,
104803,104804,0.10796532509232137,SPY,orig,
104806,104807,-0.038838237668649175,SPY,orig,
104809,104810,0.3656032427918948,SPY,orig,
104812,104813,0.24652658595810115,SPY,orig,
104817,104818,0.07031775521298211,SPY,orig,
104819,104820,0.40964555854235674,SPY,orig,
104826,104827,0.18090844734449982,SPY,orig,
104831,104832,0.05799656340657003,SPY,orig,
104833,104834,-0.07200935259950277,SPY,orig,
104844,104845,0.1472006809155945,SPY,orig,
104873,104874,0.17020016808007782,SPY,orig,
104877,104878,0.556527753761286,SPY,orig,
104883,104884,0.21451955406128434,SPY,orig,
104886,104887,0.03349171070251722,SPY,orig,
104888,104889,0.08024320052839407,SPY,orig,
104913,104915,-0.060030274841715456,SPY,orig,
104918,104919,0.17396522806808082,SPY,orig,
104920,104921,0.0010861358521392084,SPY,orig,
104924,104925,0.1539428049302222,SPY,orig,
104926,104927,0.3163834126442096,SPY,orig,
104930,104931,0.36026352288453845,SPY,orig,
104934,104935,-0.08875986535056586,SPY,orig,
104948,104949,0.14063812876144885,SPY,orig,
104957,104958,0.17695631382995558,SPY,orig,
104965,104966,0.5250990379170387,SPY,orig,
104976,104977,-0.008478198916724217,SPY,orig,
104992,104993,1.0832317537709437,SPY,orig,
105041,105042,0.04737555729220985,SPY,orig,
105049,105050,0.385611964502832,SPY,orig,
105052,105053,0.30848241113161334,SPY,orig,
105054,105055,0.1303365978886701,SPY,orig,
105057,105058,0.5265397956310458,SPY,orig,
105156,105157,0.6287719870168164,SPY,orig,
105181,105182,0.0048083275137281445,SPY,orig,
105312,105313,0.6175575456517761,SPY,orig,
105342,105343,-0.06394351090462634,SPY,orig,
105396,105397,0.44766839378230944,SPY,orig,
105433,105434,0.26747717556047496,SPY,orig,
105438,105439,0.09060338756044503,SPY,orig,
105440,105441,0.12969396666298658,SPY,orig,
105443,105444,0.34039372278166713,SPY,orig,
105476,105477,0.05615248748902296,SPY,orig,
105511,105512,0.3754818392073669,SPY,orig,
105513,105514,0.1974473130789914,SPY,orig,
105515,105516,0.3998705542487592,SPY,orig,
105518,105519,0.051445430840794226,SPY,orig,
105527,105528,0.2672404178035978,SPY,orig,
105615,105616,0.2081443219141326,SPY,orig,
105676,105678,0.5471129421306318,SPY,orig,
105699,105700,0.21821461255252284,SPY,orig,
105807,105808,0.11146635991928122,SPY,orig,
105829,105830,0.17624366029997762,SPY,orig,
105842,105843,0.0036640360766404256,SPY,orig,
105847,105848,0.017886855241377342,SPY,orig,
105850,105851,0.06496062992127222,SPY,orig,
105852,105853,0.1594689699296668,SPY,orig,
105856,105857,0.2643906919779274,SPY,orig,
105870,105871,0.04520295202950003,SPY,orig,
105880,105881,0.5490012484394637,SPY,orig,
105910,105911,0.19429118773939122,SPY,orig,
105913,105914,0.1548714128393308,SPY,orig,
105915,105916,0.38214962908764544,SPY,orig,
105918,105919,0.24019720834944536,SPY,orig,
105946,105947,0.023551502145927106,SPY,orig,
105971,105972,0.03164654905599307,SPY,orig,
106053,106054,-0.0702196479614759,SPY,orig,
106058,106059,0.1364591298913699,SPY,orig,
106060,106061,0.041930552965138757,SPY,orig,
106063,106064,0.060701062425076,SPY,orig,
106104,106105,0.20625383976004524,SPY,orig,
106108,106109,0.12121591773847529,SPY,orig,
106209,106210,0.23111915717791595,SPY,orig,
106211,106212,0.5015531777309732,SPY,orig,
106213,106214,-0.0401874088738475,SPY,orig,
106216,106217,0.19562652855719964,SPY,orig,
106218,106219,-0.05499866020318711,SPY,orig,
106222,106223,0.08045616168555172,SPY,orig,
106226,106227,0.1649836773088844,SPY,orig,
106267,106268,0.004452926208827729,SPY,orig,
106270,106271,0.336143308745967,SPY,orig,
106282,106283,0.23601225547950413,SPY,orig,
106285,106286,0.008688561466580508,SPY,orig,
106289,106290,0.463770214820163,SPY,orig,
106322,106323,0.3497750843434215,SPY,orig,
106327,106328,0.23794769200742766,SPY,orig,
106330,106331,0.5268457212904668,SPY,orig,
106332,106333,0.13765961463267018,SPY,orig,
106334,106335,-0.03656137027597786,SPY,orig,
106344,106345,0.2025928198833873,SPY,orig,
106346,106347,0.28496971127367343,SPY,orig,
106348,106349,0.026283374647837227,SPY,orig,
106351,106352,0.26332498890657813,SPY,orig,
106370,106371,0.4296917805843746,SPY,orig,
106392,106393,0.0047900529964030325,SPY,orig,
106417,106418,0.061761927255459675,SPY,orig,
106419,106420,0.003292806484275601,SPY,orig,
106423,106425,-0.0004254112308142155,SPY,orig,
106426,106427,-0.06603153745073177,SPY,orig,
106430,106431,0.5372293898973427,SPY,orig,
106432,106433,0.10261459974488016,SPY,orig,
106434,106435,0.20889706464116095,SPY,orig,
106436,106437,0.36995268782132323,SPY,orig,
106441,106442,0.24625954799573396,SPY,orig,
106453,106454,0.2504086670782293,SPY,orig,
106457,106458,0.12005264839941843,SPY,orig,
106462,106463,0.2824117317391577,SPY,orig,
106464,106465,0.4493907938085733,SPY,orig,
106480,106481,-0.018043075167644834,SPY,orig,
106484,106485,0.28525131722006913,SPY,orig,
106490,106491,-0.05543370595726661,SPY,orig,
106493,106494,0.010940157724114996,SPY,orig,
106501,106502,0.28290968689048385,SPY,orig,
106519,106520,0.0861162311611205,SPY,orig,
106521,106522,0.45183897602023115,SPY,orig,
106525,106526,0.13364462392722906,SPY,orig,
106527,106528,0.1433993960791158,SPY,orig,
106563,106564,0.1597570381797318,SPY,orig,
106575,106576,-0.009274614170547119,SPY,orig,
106577,106578,-0.012814967770900992,SPY,orig,
106579,106580,0.1970203779635154,SPY,orig,
106582,106583,0.09126711794642481,SPY,orig,
106584,106585,0.25426522599722956,SPY,orig,
106599,106600,0.022570338290074876,SPY,orig,
106682,106683,-0.0257315110419004,SPY,orig,
106684,106685,0.1692872117401488,SPY,orig,
106699,106700,1.865478027587495,SPY,orig,
106701,106702,0.6031584447757792,SPY,orig,
106703,106704,0.1456322202880649,SPY,orig,
106721,106722,0.24173720274087418,SPY,orig,
106723,106725,0.07258064516132118,SPY,orig,
106751,106752,0.07063271522481093,SPY,orig,
106759,106760,0.07112641264738373,SPY,orig,
106764,106765,0.20157975054122865,SPY,orig,
106777,106778,0.16453922222910683,SPY,orig,
106784,106785,0.10090998935477213,SPY,orig,
106786,106787,-0.008819721600713787,SPY,orig,
106788,106789,0.5915821945275905,SPY,orig,
106800,106801,0.17257093554490444,SPY,orig,
106804,106805,0.05948374243205759,SPY,orig,
106807,106808,0.02478458851009374,SPY,orig,
106809,106810,0.3042122733671432,SPY,orig,
106812,106813,0.25716648291068156,SPY,orig,
106816,106817,0.18493189882119102,SPY,orig,
106819,106820,0.17217844075420144,SPY,orig,
106825,106826,0.3518916595014111,SPY,orig,
106831,106832,0.09161082643550295,SPY,orig,
106833,106834,-0.0460460120198308,SPY,orig,
106843,106844,0.2937458854509427,SPY,orig,
106845,106846,0.16706387035290507,SPY,orig,
106851,106852,0.5989222382352932,SPY,orig,
106855,106856,0.0034452716617760226,SPY,orig,
106857,106858,0.2138282294515495,SPY,orig,
106862,106863,-0.07677710938242797,SPY,orig,
106866,106867,0.33866666666693235,SPY,orig,
106868,106869,-0.06584410366313824,SPY,orig,
106874,106875,0.2858411993336536,SPY,orig,
106876,106877,-0.030893952673275313,SPY,orig,
106879,106880,0.8097091281148286,SPY,orig,
106965,106966,0.06709791983743507,SPY,orig,
106999,107000,0.04640921409210394,SPY,orig,
107003,107004,0.5149646203862454,SPY,orig,
107005,107006,0.3308518611041537,SPY,orig,
107007,107008,0.2821161825726254,SPY,orig,
107015,107016,0.22852551512329838,SPY,orig,
107019,107020,0.4873305039026522,SPY,orig,
107024,107025,-0.0275305895439822,SPY,orig,
107031,107032,-0.050971260250268144,SPY,orig,
107044,107045,0.40167807103285924,SPY,orig,
107047,107048,0.19404040404062295,SPY,orig,
107066,107067,0.3008077544428178,SPY,orig,
107127,107128,0.07304419021723635,SPY,orig,
107136,107137,0.23063049370535743,SPY,orig,
107163,107164,0.07194554167339692,SPY,orig,
107177,107178,0.6376232440449063,SPY,orig,
107186,107187,0.6300385952653877,SPY,orig,
107266,107268,0.038450854463496414,SPY,orig,
107303,107304,0.30279159756775786,SPY,orig,
107323,107324,0.649308420286669,SPY,orig,
107408,107409,0.06402103940954115,SPY,orig,
107432,107433,0.35978842992746896,SPY,orig,
107494,107495,0.30162380095186214,SPY,orig,
107496,107497,0.5212625486118885,SPY,orig,
107545,107546,0.3339874679816287,SPY,orig,
107580,107581,-0.020237386554610604,SPY,orig,
107602,107603,-0.07811329789201317,SPY,orig,
107604,107605,0.13252570702417768,SPY,orig,
107644,107645,0.06712473572944391,SPY,orig,
107679,107680,0.2488662131517567,SPY,orig,
107710,107711,0.429326620515946,SPY,orig,
107781,107782,0.10555555555563853,SPY,orig,
107784,107785,0.3088560524511782,SPY,orig,
107794,107795,0.10398857034904005,SPY,orig,
107836,107837,0.23551333193366697,SPY,orig,
107886,107887,0.02109366931737719,SPY,orig,
107889,107890,0.27828797837705405,SPY,orig,
107892,107893,0.02410320581573286,SPY,orig,
107894,107895,0.6575937064056814,SPY,orig,
107933,107935,0.14998347300275133,SPY,orig,
107950,107951,0.2177825388323617,SPY,orig,
107954,107955,0.4757557794902066,SPY,orig,
107974,107975,0.5444434356273111,SPY,orig,
107979,107980,0.23880102539589632,SPY,orig,
107985,107986,0.06442585838258147,SPY,orig,
107999,108000,0.13075313807521693,SPY,orig,
108136,108137,-0.0004827616134146506,SPY,orig,
108138,108139,0.10173037774261501,SPY,orig,
108140,108141,0.540809955881169,SPY,orig,
108142,108143,-0.0373697639805151,SPY,orig,
108149,108150,0.17001120029857783,SPY,orig,
108151,108152,0.13707259195343718,SPY,orig,
108203,108204,0.04441737524273731,SPY,orig,
108235,108236,-0.003880231967965442,SPY,orig,
108239,108240,0.3368098159509427,SPY,orig,
108241,108242,0.1597116843701896,SPY,orig,
108261,108262,0.4367233485937368,SPY,orig,
108328,108329,-0.004285714285677894,SPY,orig,
108333,108334,-0.02534562211974037,SPY,orig,
108335,108336,-0.09151646985704548,SPY,orig,
108338,108339,0.20357260999004573,SPY,orig,
108365,108366,0.09440179088928358,SPY,orig,
108368,108369,0.025930821472710558,SPY,orig,
108370,108371,-0.07040701901940476,SPY,orig,
108378,108379,0.24767535108404884,SPY,orig,
108412,108413,0.0569172805011853,SPY,orig,
108419,108420,0.08379487686674492,SPY,orig,
108427,108428,0.18216560509573332,SPY,orig,
108434,108435,0.2490922844176308,SPY,orig,
108436,108437,0.5142966865849967,SPY,orig,
108446,108447,0.04227964202700954,SPY,orig,
108452,108453,-0.004801256477893645,SPY,orig,
108457,108458,0.2913294797686161,SPY,orig,
108462,108463,-0.0003900156007034805,SPY,orig,
108464,108465,0.06128404669270762,SPY,orig,
108503,108504,0.2606977744328719,SPY,orig,
108754,108755,0.4778193109450781,SPY,orig,
108757,108758,0.2871909382485629,SPY,orig,
108759,108760,0.07505790093863193,SPY,orig,
108761,108762,0.03794555211385328,SPY,orig,
108763,108764,0.17096256684482208,SPY,orig,
108765,108766,0.12070563386343436,SPY,orig,
108768,108769,0.18507002483678153,SPY,orig,
108771,108772,0.5319630457575989,SPY,orig,
108774,108775,-0.04580525655603379,SPY,orig,
108778,108779,0.7156237929702882,SPY,orig,
108789,108790,0.14102868474714272,SPY,orig,
108832,108833,0.13557257527410232,SPY,orig,
108892,108893,0.2497413986957776,SPY,orig,
108908,108909,0.08246990403033627,SPY,orig,
108910,108911,0.08471155739318673,SPY,orig,
108913,108914,0.029395165346105978,SPY,orig,
108916,108917,0.028957735114741007,SPY,orig,
108924,108925,0.12327680417110079,SPY,orig,
108926,108927,0.3124219810970633,SPY,orig,
108928,108929,0.36860488729445645,SPY,orig,
108930,108931,0.35583997659629385,SPY,orig,
108935,108936,0.40120547012583657,SPY,orig,
108938,108939,0.10808410679503466,SPY,orig,
108940,108941,-0.07958418541248095,SPY,orig,
108942,108943,-0.09564869643311158,SPY,orig,
108945,108946,0.1510933507637681,SPY,orig,
108948,108949,0.17617960426186502,SPY,orig,
108955,108956,-0.02865612648229951,SPY,orig,
108957,108958,0.651456726649353,SPY,orig,
108959,108960,0.43070539419086945,SPY,orig,
108963,108964,0.25903119868649815,SPY,orig,
108968,108969,0.1352327447831218,SPY,orig,
108975,108976,-0.06959227854955005,SPY,orig,
108982,108983,0.35582602695922116,SPY,orig,
108988,108989,0.14250400855142392,SPY,orig,
109063,109064,0.1373457659587262,SPY,orig,
109083,109084,0.30603079555175483,SPY,orig,
109085,109086,0.032186948853655695,SPY,orig,
109089,109090,-0.06150793650794659,SPY,orig,
109095,109096,0.3811803071744899,SPY,orig,
109104,109105,0.294729753871969,SPY,orig,
109107,109108,0.04406159754899544,SPY,orig,
109111,109112,-0.06446550604533989,SPY,orig,
109124,109125,0.1013879825309705,SPY,orig,
109128,109129,0.11719910536928299,SPY,orig,
109130,109131,0.12592728730873032,SPY,orig,
109143,109144,0.2635957516912122,SPY,orig,
109205,109206,0.6390243902438759,SPY,orig,
109224,109225,0.1565127623614346,SPY,orig,
109266,109267,0.1262227238528628,SPY,orig,
109417,109419,0.18312960200206757,SPY,orig,
109421,109422,0.21847347052080815,SPY,orig,
109423,109424,0.15916530278249166,SPY,orig,
109425,109426,0.32986833577799646,SPY,orig,
109427,109428,0.30391372996958865,SPY,orig,
109429,109430,0.5168281589873192,SPY,orig,
109432,109433,0.3205986098143542,SPY,orig,
109434,109435,0.5185997570447817,SPY,orig,
109495,109496,0.21504281903684946,SPY,orig,
109550,109551,0.18977245322092828,SPY,orig,
109555,109556,0.19102448414834178,SPY,orig,
109558,109559,0.30997280145052286,SPY,orig,
109605,109606,0.19876246132689573,SPY,orig,
109610,109611,-0.0853909465019895,SPY,orig,
109613,109614,0.27719298245613205,SPY,orig,
109633,109634,0.02106752770452827,SPY,orig,
109706,109707,-0.03505154639193987,SPY,orig,
109713,109714,0.09872975187878524,SPY,orig,
109719,109720,0.6877631478221505,SPY,orig,
109723,109724,0.27545720695034154,SPY,orig,
109725,109726,0.017927200352234968,SPY,orig,
109727,109728,0.04295158486809675,SPY,orig,
109731,109732,0.35037027241469665,SPY,orig,
109733,109734,-0.06073351278615763,SPY,orig,
109747,109748,0.31780680052927635,SPY,orig,
109749,109750,0.4762408129126,SPY,orig,
109807,109808,0.03156676260790778,SPY,orig,
109809,109810,0.11933407946267854,SPY,orig,
109819,109820,0.2854940269522572,SPY,orig,
109837,109838,0.38909067750748244,SPY,orig,
109861,109862,1.219821471775505,SPY,orig,
109887,109888,0.1723120711283314,SPY,orig,
109923,109924,0.16745730550287793,SPY,orig,
109927,109928,0.28096192384779795,SPY,orig,
109965,109966,-0.07636761040971625,SPY,orig,
109967,109968,0.18664776388705345,SPY,orig,
109972,109973,-0.070023654033945,SPY,orig,
109977,109978,0.25390911312019077,SPY,orig,
109980,109981,0.03130714051284958,SPY,orig,
109990,109991,0.5798755186722113,SPY,orig,
109994,109995,0.9159853916773018,SPY,orig,
110000,110001,0.09007821799011023,SPY,orig,
110047,110048,0.15363457760310892,SPY,orig,
110050,110051,0.08513513513527277,SPY,orig,
110085,110086,-0.08284359439056085,SPY,orig,
110087,110088,0.2969711472720212,SPY,orig,
110133,110134,0.3051071949715989,SPY,orig,
110165,110166,0.25258320568157455,SPY,orig,
110167,110168,0.05432136335979659,SPY,orig,
110170,110171,0.31973189003191593,SPY,orig,
110173,110174,0.11471423947044622,SPY,orig,
110176,110177,0.31518806176945124,SPY,orig,
110208,110209,0.6785609172175647,SPY,orig,
110254,110255,0.23964583431458575,SPY,orig,
110317,110318,0.1350914592215563,SPY,orig,
110319,110320,0.34807152447207834,SPY,orig,
110342,110343,0.025551102204402182,SPY,orig,
110406,110407,0.392570281124354,SPY,orig,
110425,110426,0.15816326530618222,SPY,orig,
110434,110435,0.035338363743082885,SPY,orig,
110436,110437,0.09778000430590222,SPY,orig,
110439,110440,0.0021728897331621533,SPY,orig,
110441,110442,0.05233401862372877,SPY,orig,
110444,110445,0.42049903164534075,SPY,orig,
110446,110447,0.17085472254190054,SPY,orig,
110450,110451,-0.08052700634161983,SPY,orig,
110452,110453,0.22078964262755404,SPY,orig,
110454,110455,0.11250426475613728,SPY,orig,
110456,110457,0.057381548324923926,SPY,orig,
110465,110466,0.24358341559737665,SPY,orig,
110467,110468,0.09016690856314083,SPY,orig,
110485,110486,0.11543219975050534,SPY,orig,
110582,110583,0.5926829268290763,SPY,orig,
110629,110630,0.08592825740866927,SPY,orig,
110631,110633,0.2036402709540055,SPY,orig,
110634,110635,0.25332271636978,SPY,orig,
110663,110664,-0.04652680095893061,SPY,orig,
110665,110666,0.2162130055497159,SPY,orig,
110667,110668,0.05562265484029727,SPY,orig,
110669,110670,-0.07567930902046821,SPY,orig,
110672,110673,-0.020730639765696668,SPY,orig,
110675,110676,0.011611746367527487,SPY,orig,
110677,110678,0.1143028723003012,SPY,orig,
110679,110680,-0.09919591260608815,SPY,orig,
110681,110682,0.09753507529929817,SPY,orig,
110685,110686,0.09934261302861333,SPY,orig,
110688,110689,0.1425014519083077,SPY,orig,
110690,110691,0.26181036978349465,SPY,orig,
110712,110713,0.16613982298038987,SPY,orig,
110716,110717,0.1543867878749303,SPY,orig,
110758,110759,-0.009773653397974202,SPY,orig,
110761,110762,-0.016123449398496303,SPY,orig,
110763,110764,0.36588678361679694,SPY,orig,
110769,110770,0.49772566776062477,SPY,orig,
110771,110772,0.116387206620887,SPY,orig,
110778,110779,0.27399939883037727,SPY,orig,
110794,110795,0.2309063893017977,SPY,orig,
110796,110797,0.018079603873032757,SPY,orig,
110984,110985,0.24043829244104073,SPY,orig,
111005,111006,0.3725851553968117,SPY,orig,
111009,111010,0.2776415390940457,SPY,orig,
111011,111012,0.41935826443138846,SPY,orig,
111014,111015,0.48374068592111047,SPY,orig,
111017,111018,-0.017714802680005165,SPY,orig,
111020,111021,0.2756002354690122,SPY,orig,
111022,111023,0.01951501482332177,SPY,orig,
111024,111026,0.31981680389758194,SPY,orig,
111027,111028,0.20041250290507434,SPY,orig,
111031,111032,0.40518391686820776,SPY,orig,
111034,111035,-0.03141735233954858,SPY,orig,
111043,111044,0.11427459681431448,SPY,orig,
111062,111063,0.41343098571875736,SPY,orig,
111100,111101,0.19991965720411764,SPY,orig,
111102,111103,-0.09260820685773402,SPY,orig,
111105,111106,0.013182852807154782,SPY,orig,
111137,111138,0.3417159763309825,SPY,orig,
111142,111143,0.05553009471445347,SPY,orig,
111147,111148,-0.021419228253959754,SPY,orig,
111149,111150,-0.012944901622369026,SPY,orig,
111218,111219,0.20514534589309105,SPY,orig,
111222,111223,0.169070596874099,SPY,orig,
111253,111254,0.10238151171692209,SPY,orig,
111262,111263,0.24797696856509235,SPY,orig,
111275,111276,0.002908447141692194,SPY,orig,
111277,111278,0.04437739181638112,SPY,orig,
111288,111289,-0.08897681266128009,SPY,orig,
111290,111291,0.23810543737565754,SPY,orig,
111295,111296,-0.07095636844423286,SPY,orig,
111320,111321,0.0802691693728276,SPY,orig,
111327,111328,-0.01479016178171036,SPY,orig,
111380,111381,0.24818313452400081,SPY,orig,
111421,111422,-0.015306122448965925,SPY,orig,
111441,111442,0.2863497273364506,SPY,orig,
111444,111445,0.21751306735607484,SPY,orig,
111468,111469,0.042605773032869027,SPY,orig,
111472,111473,0.17409540450226885,SPY,orig,
111494,111495,0.13714672861007363,SPY,orig,
111499,111500,0.15783782371930863,SPY,orig,
111503,111504,-0.05610624815585054,SPY,orig,
111506,111507,0.012812089355965228,SPY,orig,
111509,111510,0.3469604625723506,SPY,orig,
111511,111512,0.4301669500694032,SPY,orig,
111523,111524,0.24568156214798695,SPY,orig,
111577,111578,0.07704082559656353,SPY,orig,
111634,111635,0.37397628890110357,SPY,orig,
111641,111642,0.06440092953321866,SPY,orig,
111643,111644,-0.03432879075862959,SPY,orig,
111645,111646,0.1746994929344549,SPY,orig,
111659,111660,0.3448756151136732,SPY,orig,
111670,111671,0.5408428720082583,SPY,orig,
111673,111674,-0.09015984015958425,SPY,orig,
111675,111676,0.12463976945229158,SPY,orig,
111678,111679,-0.09220907297825469,SPY,orig,
111680,111681,-0.014936336924731897,SPY,orig,
111683,111684,0.13229491173448457,SPY,orig,
111685,111686,0.45808383233515276,SPY,orig,
111687,111688,0.12367002969693244,SPY,orig,
111701,111702,-0.014412090371426517,SPY,orig,
111707,111708,0.04702970297031228,SPY,orig,
111709,111710,0.5304232804236901,SPY,orig,
111785,111786,0.5985480943736635,SPY,orig,
111787,111788,0.6249329039184204,SPY,orig,
111792,111793,0.32335581787522955,SPY,orig,
111821,111822,0.03170298112863432,SPY,orig,
111855,111856,-5.819231381209988e-06,SPY,orig,
111873,111874,0.055918503310586565,SPY,orig,
111876,111877,0.16039692647901901,SPY,orig,
111947,111948,0.17083391276144316,SPY,orig,
112056,112057,0.36343719571555166,SPY,orig,
112080,112081,-0.024827381318345193,SPY,orig,
112122,112123,0.07047430196682686,SPY,orig,
112124,112125,0.18076381220759652,SPY,orig,
112127,112128,0.1358450005510098,SPY,orig,
112129,112130,0.43129661503146755,SPY,orig,
112131,112132,-0.06348345089537952,SPY,orig,
112133,112134,0.29326438971286783,SPY,orig,
112136,112137,0.05882554006027238,SPY,orig,
112138,112139,0.1191275167785602,SPY,orig,
112217,112218,0.28158544990002987,SPY,orig,
112269,112270,0.4056536451131232,SPY,orig,
112275,112276,0.030963625119431792,SPY,orig,
112287,112288,0.2945147898961279,SPY,orig,
112307,112308,0.3889776357828073,SPY,orig,
112313,112314,0.13266933117907162,SPY,orig,
112321,112322,0.03659160696024341,SPY,orig,
112345,112346,0.2094410361282864,SPY,orig,
112347,112348,0.10947947372211717,SPY,orig,
112374,112375,0.03844185570457864,SPY,orig,
112400,112401,0.3915089839399939,SPY,orig,
112409,112410,0.46812579195932125,SPY,orig,
112451,112452,-0.051805372876157774,SPY,orig,
112454,112455,0.8310810810809807,SPY,orig,
112456,112457,0.04058219178075753,SPY,orig,
112458,112459,0.13717398190841606,SPY,orig,
112460,112461,0.25384602465512685,SPY,orig,
112466,112467,0.238655689026965,SPY,orig,
112468,112469,0.17357087187826395,SPY,orig,
112470,112471,0.21678762043988323,SPY,orig,
112473,112474,0.10577306884642884,SPY,orig,
112476,112477,0.019718336993731378,SPY,orig,
112493,112494,0.21621405052580908,SPY,orig,
112498,112499,0.26090021527565554,SPY,orig,
112507,112508,1.3068914068241195,SPY,orig,
112514,112515,0.1985065942591487,SPY,orig,
112567,112568,0.171850887793916,SPY,orig,
112654,112655,0.32611822689394043,SPY,orig,
112658,112659,0.12079076806659483,SPY,orig,
112660,112661,0.04425565249208821,SPY,orig,
112663,112664,0.06188187884210339,SPY,orig,
112665,112666,0.010785042002234235,SPY,orig,
112667,112668,0.08843524464630634,SPY,orig,
112670,112671,0.22583496730687833,SPY,orig,
112672,112673,0.17938223606661047,SPY,orig,
112674,112675,0.16855749082759286,SPY,orig,
112678,112679,-0.03843441466852014,SPY,orig,
112695,112696,0.6423331698728777,SPY,orig,
112705,112706,0.027861290884056006,SPY,orig,
112708,112709,0.05597291334526952,SPY,orig,
112710,112711,0.24130703519971292,SPY,orig,
112715,112716,0.1255458515284446,SPY,orig,
112796,112797,-0.08171528615425984,SPY,orig,
112800,112801,0.07742536181777723,SPY,orig,
112802,112803,0.35373348788910036,SPY,orig,
112805,112806,0.47387095983723715,SPY,orig,
112807,112808,0.4959693773473691,SPY,orig,
112809,112810,-0.002466494572081812,SPY,orig,
112811,112812,0.2415173479524148,SPY,orig,
112828,112829,0.10897685511925903,SPY,orig,
112830,112831,-0.001119960179330165,SPY,orig,
112867,112868,0.4166666666667074,SPY,orig,
112975,112976,0.08318122885921453,SPY,orig,
112978,112979,0.14511986646559388,SPY,orig,
112992,112993,0.038219046475352375,SPY,orig,
112999,113000,0.045102887222854576,SPY,orig,
113001,113003,-0.06352771656208077,SPY,orig,
113004,113005,0.15903778730028217,SPY,orig,
113006,113007,0.12305908449278125,SPY,orig,
113008,113009,0.12034169781101459,SPY,orig,
113011,113012,0.11692223439202196,SPY,orig,
113014,113015,0.16518386714123132,SPY,orig,
113016,113017,0.09806716788346898,SPY,orig,
113047,113048,0.0326289200042614,SPY,orig,
113049,113050,0.27459496388826116,SPY,orig,
113086,113087,0.10595480021221526,SPY,orig,
113157,113158,0.5693363375665468,SPY,orig,
113159,113160,0.3533899655040422,SPY,orig,
113168,113169,-0.06539628233964659,SPY,orig,
113206,113207,0.41748814643283505,SPY,orig,
113211,113212,-0.009536561372731983,SPY,orig,
113214,113215,0.12256956572346894,SPY,orig,
113228,113229,-0.06684216026945419,SPY,orig,
113230,113231,-0.04064314426104,SPY,orig,
113239,113240,0.13893556115616879,SPY,orig,
113245,113246,0.7971734348263011,SPY,orig,
113370,113371,0.31040415028719914,SPY,orig,
113397,113398,0.16222052302878384,SPY,orig,
113400,113401,-0.028595970446666757,SPY,orig,
113494,113495,0.08624591327405473,SPY,orig,
113511,113512,0.15278214397979367,SPY,orig,
113526,113527,1.5110133389202256,SPY,orig,
113630,113631,0.3070680336889706,SPY,orig,
113672,113673,0.5048330281383575,SPY,orig,
113684,113685,0.38467284500055354,SPY,orig,
113688,113689,-0.026756184680545955,SPY,orig,
113695,113696,-0.01811701742829494,SPY,orig,
113711,113712,0.06321068184598197,SPY,orig,
113713,113714,0.38611853225015136,SPY,orig,
113715,113716,0.22129160831632702,SPY,orig,
113719,113720,0.6164689964134242,SPY,orig,
113722,113723,-0.044271053937299645,SPY,orig,
113724,113725,0.21521059725880537,SPY,orig,
113727,113729,0.2812157721796327,SPY,orig,
113782,113783,0.15669504182654362,SPY,orig,
113787,113788,0.015028309842273269,SPY,orig,
113789,113790,0.1263643206625128,SPY,orig,
113791,113792,0.22890842805059292,SPY,orig,
113794,113795,0.14333208466016067,SPY,orig,
113796,113797,-0.06623336428352436,SPY,orig,
113798,113799,0.2317245739748622,SPY,orig,
113800,113801,0.17739608932586115,SPY,orig,
113826,113827,-0.0456329021943746,SPY,orig,
113916,113917,-0.03205168103407505,SPY,orig,
113946,113947,0.05995257725565936,SPY,orig,
113952,113953,0.8064680118879688,SPY,orig,
113955,113956,0.10149720617026395,SPY,orig,
113958,113959,0.07794791415479091,SPY,orig,
114013,114014,0.36874348314753985,SPY,orig,
114015,114016,-0.008694109297370356,SPY,orig,
114091,114092,-0.005959578031948548,SPY,orig,
114095,114096,0.5379947138982942,SPY,orig,
114126,114127,0.40870676115406446,SPY,orig,
114128,114129,0.35806366218543617,SPY,orig,
114130,114131,0.42897628687099254,SPY,orig,
114132,114133,0.2233727810650875,SPY,orig,
114192,114193,-0.007377248051515045,SPY,orig,
114194,114195,0.20138965965500083,SPY,orig,
114196,114197,0.1627998888443125,SPY,orig,
